customer_id,segment,region,risk_tier,main_risk_driver,recommended_action,governance_priority_score,total_revenue,revenue_in_scope,high_discount_revenue,margin_at_risk_revenue,discount_leakage_value,priority_value_proxy
C00041,SMB,APAC,Low,pricing_risk_score,monitor only,24.3,548856.13,548856.13,12534.36,0.0,74991.04,0.0
C00891,SMB,North America,Low,pricing_risk_score,monitor only,24.27,444183.04,444183.04,0.0,0.0,76366.35000000002,0.0
C00149,SMB,North America,Low,pricing_risk_score,monitor only,24.26,138356.44,138356.44,0.0,0.0,19601.75999999999,0.0
C00385,SMB,Europe,Low,pricing_risk_score,monitor only,24.22,517644.0,517644.0,9742.85,0.0,76633.59000000003,0.0
C00654,SMB,LATAM,Low,pricing_risk_score,monitor only,24.16,1220601.8499999999,1220601.8499999999,17218.44,0.0,158672.99,0.0
C00407,SMB,APAC,Low,pricing_risk_score,monitor only,24.15,333302.3,333302.3,4271.31,0.0,43706.72999999999,0.0
C00146,SMB,Europe,Low,pricing_risk_score,monitor only,24.14,467851.93,467851.93,12129.08,0.0,63006.999999999956,0.0
C01008,SMB,Europe,Low,pricing_risk_score,monitor only,24.14,391967.76,391967.76,2969.05,0.0,45154.409999999996,0.0
C00808,SMB,North America,Low,discount_dependency_score,monitor only,24.13,299698.69,299698.69,8098.49,0.0,45813.54000000001,0.0
C01020,SMB,North America,Low,margin_erosion_score,monitor only,24.09,263057.92,263057.92,0.0,0.0,29914.94,0.0
C00332,SMB,North America,Low,pricing_risk_score,monitor only,24.08,516260.0,516260.0,3680.5199999999995,0.0,79102.88,0.0
C00828,SMB,North America,Low,pricing_risk_score,monitor only,24.06,88877.03,88877.03,0.0,0.0,12475.459999999992,0.0
C00029,SMB,APAC,Low,discount_dependency_score,monitor only,24.03,44065.64,44065.64,0.0,0.0,6605.519999999998,0.0
C00674,Mid-Market,APAC,Low,pricing_risk_score,monitor only,24.01,2291323.45,2291323.45,41189.04,0.0,388868.45000000007,0.0
C00793,SMB,North America,Low,discount_dependency_score,monitor only,23.97,80482.66,80482.66,0.0,0.0,9864.119999999999,0.0
C01187,SMB,APAC,Low,pricing_risk_score,monitor only,23.96,607216.76,607216.76,16735.86,0.0,86783.93999999999,0.0
C00458,Mid-Market,APAC,Low,pricing_risk_score,monitor only,23.85,939778.73,939778.73,0.0,0.0,161236.71999999997,0.0
C00742,SMB,Europe,Low,pricing_risk_score,monitor only,23.81,236075.46,236075.46,0.0,0.0,36397.14,0.0
C00436,SMB,North America,Low,pricing_risk_score,monitor only,23.8,209889.31,209889.31,0.0,0.0,35893.36,0.0
C00016,SMB,Europe,Low,pricing_risk_score,monitor only,23.74,155207.43,155207.43,0.0,0.0,20831.840000000004,0.0
C00555,SMB,North America,Low,pricing_risk_score,monitor only,23.71,154856.49,154856.49,0.0,0.0,14846.070000000002,0.0
C01065,SMB,Europe,Low,pricing_risk_score,monitor only,23.71,869547.53,869547.53,7076.4,0.0,115607.12000000001,0.0
C00517,SMB,North America,Low,pricing_risk_score,monitor only,23.71,432509.97,432509.97,0.0,0.0,80453.41,0.0
C00507,SMB,North America,Low,pricing_risk_score,monitor only,23.6,723528.93,723528.93,10544.449999999999,0.0,112621.10999999999,0.0
C00077,SMB,North America,Low,pricing_risk_score,monitor only,23.59,142523.46,142523.46,0.0,0.0,23505.489999999998,0.0
C00812,SMB,North America,Low,pricing_risk_score,monitor only,23.52,628117.4,628117.4,0.0,0.0,89892.11000000004,0.0
C00144,Mid-Market,Europe,Low,margin_erosion_score,monitor only,23.51,174005.05,174005.05,0.0,0.0,32916.57,0.0
C00200,SMB,North America,Low,pricing_risk_score,monitor only,23.51,118663.41,118663.41,0.0,0.0,15045.089999999998,0.0
C00964,SMB,Europe,Low,pricing_risk_score,monitor only,23.5,404332.33,404332.33,5270.53,0.0,51647.07000000001,0.0
C00595,SMB,APAC,Low,pricing_risk_score,monitor only,23.45,127388.53,127388.53,0.0,0.0,22542.77,0.0
C01145,SMB,LATAM,Low,discount_dependency_score,monitor only,23.45,136742.64,136742.64,0.0,0.0,17073.309999999998,0.0
C00348,SMB,LATAM,Low,discount_dependency_score,monitor only,23.42,257035.92,257035.92,20113.39,0.0,40233.87,0.0
C00084,SMB,Europe,Low,margin_erosion_score,monitor only,23.41,118637.85,118637.85,0.0,0.0,18855.059999999998,0.0
C00058,Mid-Market,LATAM,Low,pricing_risk_score,monitor only,23.38,1171457.66,1171457.66,0.0,0.0,192309.66,0.0
C00701,SMB,Europe,Low,pricing_risk_score,monitor only,23.34,1195779.63,1195779.63,49840.56,0.0,159296.62000000002,0.0
C00656,SMB,APAC,Low,pricing_risk_score,monitor only,23.33,823427.57,823427.57,0.0,0.0,133866.42,0.0
C01044,Mid-Market,North America,Low,pricing_risk_score,monitor only,23.33,448572.16000000003,448572.16000000003,0.0,0.0,67004.45999999999,0.0
C00687,SMB,North America,Low,pricing_risk_score,monitor only,23.29,76969.20999999999,76969.20999999999,0.0,0.0,15273.78,0.0
C00454,SMB,North America,Low,discount_dependency_score,monitor only,23.22,54465.34,54465.34,0.0,0.0,6874.859999999999,0.0
C00259,SMB,APAC,Low,pricing_risk_score,monitor only,23.15,151506.31,151506.31,0.0,0.0,18143.899999999998,0.0
C00546,SMB,Europe,Low,discount_dependency_score,monitor only,23.12,59505.31,59505.31,0.0,0.0,6055.760000000001,0.0
C01168,Mid-Market,North America,Low,pricing_risk_score,monitor only,23.12,1880575.92,1880575.92,0.0,0.0,338199.57,0.0
C00698,Mid-Market,North America,Low,pricing_risk_score,monitor only,23.09,325887.27999999997,325887.27999999997,0.0,0.0,47332.07000000001,0.0
C01026,SMB,North America,Low,pricing_risk_score,monitor only,23.09,301423.76,301423.76,0.0,0.0,44251.22,0.0
C00610,SMB,North America,Low,pricing_risk_score,monitor only,23.05,273204.72000000003,273204.72000000003,0.0,0.0,38219.99999999998,0.0
C01192,SMB,LATAM,Low,pricing_risk_score,monitor only,23.04,430744.63,430744.63,0.0,0.0,63548.27000000001,0.0
C00379,SMB,APAC,Low,discount_dependency_score,monitor only,23.02,451691.41,451691.41,10944.64,0.0,58357.640000000014,0.0
C00790,Mid-Market,North America,Low,margin_erosion_score,monitor only,23.01,1179599.25,1179599.25,0.0,0.0,215714.53,0.0
C00258,SMB,Europe,Low,pricing_risk_score,monitor only,22.98,117701.61,117701.61,0.0,0.0,14148.150000000001,0.0
C00865,SMB,Europe,Low,pricing_risk_score,monitor only,22.97,222219.41999999998,222219.41999999998,0.0,0.0,35984.45,0.0
C00378,SMB,APAC,Low,pricing_risk_score,monitor only,22.93,232720.12,232720.12,0.0,0.0,35714.23,0.0
C00886,SMB,North America,Low,pricing_risk_score,monitor only,22.91,242951.93,242951.93,0.0,0.0,39441.61,0.0
C00127,SMB,North America,Low,pricing_risk_score,monitor only,22.89,520046.99,520046.99,0.0,0.0,78785.73,0.0
C00453,Mid-Market,North America,Low,pricing_risk_score,monitor only,22.85,739070.89,739070.89,0.0,0.0,121654.98,0.0
C00950,SMB,North America,Low,pricing_risk_score,monitor only,22.82,131346.16,131346.16,0.0,0.0,20465.869999999995,0.0
C00122,Mid-Market,Europe,Low,pricing_risk_score,monitor only,22.74,894743.99,894743.99,0.0,0.0,149560.34999999998,0.0
C00315,SMB,APAC,Low,pricing_risk_score,monitor only,22.73,655609.02,655609.02,0.0,0.0,97767.45000000001,0.0
C00136,SMB,APAC,Low,pricing_risk_score,monitor only,22.69,1124314.55,1124314.55,10597.63,0.0,137076.44,0.0
C00968,SMB,Europe,Low,pricing_risk_score,monitor only,22.66,600079.98,600079.98,12157.16,0.0,88932.79999999999,0.0
C00213,SMB,APAC,Low,pricing_risk_score,monitor only,22.66,69653.39,69653.39,0.0,0.0,11810.529999999997,0.0
C00231,SMB,APAC,Low,pricing_risk_score,monitor only,22.65,436528.62,436528.62,0.0,0.0,69139.79000000001,0.0
C00283,SMB,Europe,Low,pricing_risk_score,monitor only,22.63,535147.98,535147.98,0.0,0.0,76400.03000000001,0.0
C00131,SMB,LATAM,Low,pricing_risk_score,monitor only,22.62,129697.34999999999,129697.34999999999,0.0,0.0,20711.15000000001,0.0
C00927,SMB,North America,Low,pricing_risk_score,monitor only,22.56,273546.29,273546.29,0.0,0.0,43493.17000000001,0.0
C00148,Mid-Market,North America,Low,pricing_risk_score,monitor only,22.54,2185019.31,2185019.31,15129.2,0.0,282758.77999999997,0.0
C00504,Mid-Market,Europe,Low,pricing_risk_score,monitor only,22.54,2570451.73,2570451.73,0.0,0.0,380969.7200000001,0.0
C00314,SMB,LATAM,Low,pricing_risk_score,monitor only,22.5,175904.36,175904.36,0.0,0.0,26826.810000000005,0.0
C00287,SMB,APAC,Low,pricing_risk_score,monitor only,22.41,395551.84,395551.84,0.0,0.0,62141.54000000001,0.0
C00307,SMB,LATAM,Low,pricing_risk_score,monitor only,22.35,1023541.2000000001,1023541.2000000001,0.0,0.0,148692.20999999993,0.0
C00902,SMB,North America,Low,pricing_risk_score,monitor only,22.32,189613.76,189613.76,0.0,0.0,29790.760000000002,0.0
C00094,SMB,North America,Low,pricing_risk_score,monitor only,22.26,203452.91,203452.91,0.0,0.0,15394.860000000006,0.0
C00996,SMB,LATAM,Low,pricing_risk_score,monitor only,22.2,783259.88,783259.88,0.0,0.0,117854.93999999997,0.0
C00893,SMB,Europe,Low,discount_dependency_score,monitor only,22.19,225165.99,225165.99,8967.29,0.0,31386.609999999997,0.0
C00225,SMB,North America,Low,pricing_risk_score,monitor only,22.16,319890.18,319890.18,0.0,0.0,50147.11999999998,0.0
C00134,SMB,APAC,Low,pricing_risk_score,monitor only,22.15,590777.23,590777.23,5859.02,0.0,83180.14000000001,0.0
C00068,SMB,APAC,Low,pricing_risk_score,monitor only,22.14,537181.03,537181.03,0.0,0.0,85298.60000000002,0.0
C01050,SMB,North America,Low,pricing_risk_score,monitor only,22.14,204938.0,204938.0,0.0,0.0,30302.880000000012,0.0
C00904,Mid-Market,APAC,Low,margin_erosion_score,monitor only,22.1,691665.2,691665.2,0.0,0.0,117804.41,0.0
C00737,SMB,Europe,Low,pricing_risk_score,monitor only,22.08,283402.33,283402.33,0.0,0.0,26037.59000000002,0.0
C00157,SMB,Europe,Low,pricing_risk_score,monitor only,22.06,137776.33000000002,137776.33000000002,0.0,0.0,16541.109999999993,0.0
C01172,Mid-Market,North America,Low,pricing_risk_score,monitor only,22.05,509806.39,509806.39,0.0,0.0,73946.46000000002,0.0
C00493,Mid-Market,North America,Low,margin_erosion_score,monitor only,22.03,2340840.01,2340840.01,0.0,0.0,394283.38999999996,0.0
C00761,Mid-Market,Europe,Low,pricing_risk_score,monitor only,21.99,2325823.21,2325823.21,0.0,0.0,400166.19999999995,0.0
C00885,SMB,Europe,Low,pricing_risk_score,monitor only,21.92,294039.61,294039.61,0.0,0.0,43244.65,0.0
C00364,SMB,APAC,Low,pricing_risk_score,monitor only,21.87,686834.16,686834.16,0.0,0.0,100379.96999999999,0.0
C01173,SMB,North America,Low,pricing_risk_score,monitor only,21.85,417421.43,417421.43,0.0,0.0,59123.69,0.0
C00571,SMB,Europe,Low,pricing_risk_score,monitor only,21.81,610019.81,610019.81,0.0,0.0,90687.35999999997,0.0
C00473,SMB,LATAM,Low,pricing_risk_score,monitor only,21.69,179365.22,179365.22,0.0,0.0,18948.100000000006,0.0
C00285,Mid-Market,Europe,Low,pricing_risk_score,monitor only,21.67,379625.73,379625.73,0.0,0.0,58140.72000000001,0.0
C01158,SMB,Europe,Low,pricing_risk_score,monitor only,21.62,642691.98,642691.98,0.0,0.0,90521.98000000001,0.0
C00217,SMB,Europe,Low,pricing_risk_score,monitor only,21.58,265836.47,265836.47,0.0,0.0,39257.3,0.0
C00433,Mid-Market,Europe,Low,pricing_risk_score,monitor only,21.57,1199156.89,1199156.89,0.0,0.0,216796.2,0.0
C00372,SMB,Europe,Low,pricing_risk_score,monitor only,21.53,364213.22,364213.22,0.0,0.0,64663.01,0.0
C00009,SMB,North America,Low,pricing_risk_score,monitor only,21.53,199068.46,199068.46,0.0,0.0,30656.30999999999,0.0
C01191,SMB,Europe,Low,discount_dependency_score,monitor only,21.49,403218.86,403218.86,11675.88,0.0,47794.69,0.0
C00661,SMB,Europe,Low,pricing_risk_score,monitor only,21.4,291943.79000000004,291943.79000000004,0.0,0.0,40981.89,0.0
C01037,SMB,North America,Low,pricing_risk_score,monitor only,21.39,117155.71999999999,117155.71999999999,0.0,0.0,14664.820000000007,0.0
C00451,SMB,North America,Low,pricing_risk_score,monitor only,21.37,114334.09,114334.09,0.0,0.0,15748.779999999993,0.0
C00548,SMB,Europe,Low,pricing_risk_score,monitor only,21.37,381030.44,381030.44,0.0,0.0,49433.14000000001,0.0
C00267,SMB,Europe,Low,pricing_risk_score,monitor only,21.35,305965.15,305965.15,0.0,0.0,42586.93999999999,0.0
C00844,SMB,APAC,Low,pricing_risk_score,monitor only,21.31,619594.0,619594.0,0.0,0.0,86127.79999999999,0.0
C00292,SMB,LATAM,Low,pricing_risk_score,monitor only,21.24,510108.66,510108.66,0.0,0.0,75834.58,0.0
C00087,Mid-Market,North America,Low,pricing_risk_score,monitor only,21.24,1076389.1400000001,1076389.1400000001,0.0,0.0,174201.7399999999,0.0
C01059,Mid-Market,North America,Low,pricing_risk_score,monitor only,21.24,760099.56,760099.56,0.0,0.0,116178.01000000001,0.0
C00093,SMB,Europe,Low,pricing_risk_score,monitor only,21.23,220969.15,220969.15,0.0,0.0,37493.15999999999,0.0
C00807,Mid-Market,Europe,Low,pricing_risk_score,monitor only,21.2,536095.03,536095.03,0.0,0.0,77415.89000000001,0.0
C00466,Mid-Market,APAC,Low,margin_erosion_score,monitor only,21.2,785364.49,785364.49,0.0,0.0,129035.76,0.0
C00760,Mid-Market,Europe,Low,pricing_risk_score,monitor only,21.2,432561.4,432561.4,0.0,0.0,67426.57000000002,0.0
C00887,SMB,North America,Low,pricing_risk_score,monitor only,21.18,187219.77000000002,187219.77000000002,0.0,0.0,23419.01999999999,0.0
C00067,Mid-Market,North America,Low,pricing_risk_score,monitor only,21.15,2772795.9,2772795.9,0.0,0.0,438750.89,0.0
C00976,Mid-Market,Europe,Low,margin_erosion_score,monitor only,21.14,337719.34,337719.34,0.0,0.0,47843.020000000004,0.0
C00628,SMB,Europe,Low,pricing_risk_score,monitor only,21.08,337308.99,337308.99,0.0,0.0,37025.17,0.0
C00738,SMB,Europe,Low,pricing_risk_score,monitor only,21.07,163006.47,163006.47,0.0,0.0,23598.220000000005,0.0
C00123,SMB,North America,Low,pricing_risk_score,monitor only,21.05,213167.19,213167.19,0.0,0.0,32848.61,0.0
C00091,SMB,Europe,Low,pricing_risk_score,monitor only,21.04,1066787.09,1066787.09,3051.92,0.0,141341.9,0.0
C00449,SMB,APAC,Low,pricing_risk_score,monitor only,20.97,546600.8099999999,546600.8099999999,0.0,0.0,73203.81,0.0
C00859,SMB,North America,Low,pricing_risk_score,monitor only,20.92,309107.43,309107.43,0.0,0.0,48245.08000000001,0.0
C00889,SMB,LATAM,Low,pricing_risk_score,monitor only,20.91,441292.08,441292.08,0.0,0.0,61888.36999999999,0.0
C00486,SMB,North America,Low,pricing_risk_score,monitor only,20.9,159430.77,159430.77,0.0,0.0,27570.940000000002,0.0
C00908,SMB,APAC,Low,pricing_risk_score,monitor only,20.89,458800.95,458800.95,0.0,0.0,57093.97,0.0
C00048,SMB,North America,Low,pricing_risk_score,monitor only,20.89,326589.18,326589.18,0.0,0.0,46692.970000000016,0.0
C00427,SMB,North America,Low,pricing_risk_score,monitor only,20.83,341022.82,341022.82,0.0,0.0,53256.6,0.0
C00051,SMB,North America,Low,pricing_risk_score,monitor only,20.82,268159.54,268159.54,0.0,0.0,37637.24,0.0
C00633,SMB,Europe,Low,pricing_risk_score,monitor only,20.76,965104.1,965104.1,0.0,0.0,135142.35,0.0
C00052,SMB,North America,Low,pricing_risk_score,monitor only,20.73,899788.83,899788.83,0.0,0.0,114721.70000000001,0.0
C00550,SMB,Europe,Low,pricing_risk_score,monitor only,20.68,900208.7,900208.7,0.0,0.0,142481.57000000004,0.0
C00626,SMB,North America,Low,pricing_risk_score,monitor only,20.64,225014.52000000002,225014.52000000002,0.0,0.0,27049.66000000001,0.0
C00277,SMB,Europe,Low,pricing_risk_score,monitor only,20.62,316670.91000000003,316670.91000000003,0.0,0.0,42712.08,0.0
C00600,Mid-Market,Europe,Low,margin_erosion_score,monitor only,20.6,287218.52,287218.52,0.0,0.0,51814.82000000001,0.0
C00038,Mid-Market,Europe,Low,margin_erosion_score,monitor only,20.57,2688160.58,2688160.58,0.0,0.0,449351.44,0.0
C01108,SMB,Europe,Low,pricing_risk_score,monitor only,20.52,240802.46,240802.46,0.0,0.0,33299.81,0.0
C00755,Mid-Market,APAC,Low,pricing_risk_score,monitor only,20.47,553022.2,553022.2,0.0,0.0,77282.78999999998,0.0
C00222,Mid-Market,Europe,Low,pricing_risk_score,monitor only,20.47,1211854.74,1211854.74,0.0,0.0,212914.52999999997,0.0
C01070,SMB,APAC,Low,pricing_risk_score,monitor only,20.46,747754.76,747754.76,0.0,0.0,110592.18,0.0
C00177,SMB,Europe,Low,pricing_risk_score,monitor only,20.46,232856.09000000003,232856.09000000003,0.0,0.0,31972.16999999999,0.0
C00059,SMB,Europe,Low,pricing_risk_score,monitor only,20.43,212973.96,212973.96,0.0,0.0,34213.659999999996,0.0
C01063,SMB,Europe,Low,pricing_risk_score,monitor only,20.39,822439.88,822439.88,0.0,0.0,113063.92000000001,0.0
C00036,SMB,North America,Low,pricing_risk_score,monitor only,20.37,745062.39,745062.39,0.0,0.0,102739.3,0.0
C00869,SMB,North America,Low,pricing_risk_score,monitor only,20.37,146546.62,146546.62,0.0,0.0,19599.059999999998,0.0
C00615,SMB,LATAM,Low,pricing_risk_score,monitor only,20.36,947038.28,947038.28,0.0,0.0,130093.32000000002,0.0
C01096,SMB,North America,Low,pricing_risk_score,monitor only,20.34,294391.95999999996,294391.95999999996,0.0,0.0,48278.440000000024,0.0
C00248,SMB,Europe,Low,pricing_risk_score,monitor only,20.29,428999.42,428999.42,0.0,0.0,73011.98000000001,0.0
C00316,SMB,North America,Low,pricing_risk_score,monitor only,20.29,278734.08999999997,278734.08999999997,0.0,0.0,48665.909999999996,0.0
C00943,SMB,LATAM,Low,pricing_risk_score,monitor only,20.28,727668.74,727668.74,0.0,0.0,109601.18000000002,0.0
C00112,SMB,APAC,Low,pricing_risk_score,monitor only,20.25,146614.1,146614.1,0.0,0.0,19563.160000000007,0.0
C00002,SMB,Europe,Low,pricing_risk_score,monitor only,20.24,819358.57,819358.57,0.0,0.0,100724.09,0.0
C01089,Mid-Market,North America,Low,pricing_risk_score,monitor only,20.21,1875495.54,1875495.54,0.0,0.0,277728.87000000005,0.0
C00464,SMB,North America,Low,pricing_risk_score,monitor only,20.2,119940.77,119940.77,0.0,0.0,17240.219999999998,0.0
C00988,SMB,Europe,Low,pricing_risk_score,monitor only,20.17,547809.63,547809.63,0.0,0.0,71385.25999999998,0.0
C00706,Mid-Market,Europe,Low,margin_erosion_score,monitor only,20.17,900018.6399999999,900018.6399999999,0.0,0.0,136291.35,0.0
C01111,SMB,APAC,Low,pricing_risk_score,monitor only,20.15,950792.32,950792.32,0.0,0.0,128464.85999999999,0.0
C00723,SMB,Europe,Low,pricing_risk_score,monitor only,20.14,608188.7,608188.7,0.0,0.0,85121.01,0.0
C00794,SMB,North America,Low,pricing_risk_score,monitor only,20.11,287432.72000000003,287432.72000000003,0.0,0.0,32758.019999999997,0.0
C00164,SMB,North America,Low,pricing_risk_score,monitor only,20.05,325765.06,325765.06,0.0,0.0,47386.799999999996,0.0
C01110,SMB,APAC,Low,pricing_risk_score,monitor only,20.0,582790.71,582790.71,0.0,0.0,74733.38,0.0
C00770,Mid-Market,Europe,Low,margin_erosion_score,monitor only,19.99,2385365.81,2385365.81,0.0,0.0,410399.6600000001,0.0
C00839,SMB,Europe,Low,pricing_risk_score,monitor only,19.93,461723.32,461723.32,0.0,0.0,52356.85,0.0
C00005,SMB,North America,Low,pricing_risk_score,monitor only,19.9,521695.94,521695.94,0.0,0.0,69921.15000000001,0.0
C00415,SMB,LATAM,Low,pricing_risk_score,monitor only,19.88,478596.88,478596.88,0.0,0.0,72293.55999999998,0.0
C00129,SMB,North America,Low,pricing_risk_score,monitor only,19.84,589028.53,589028.53,0.0,0.0,78995.15000000005,0.0
C00841,SMB,North America,Low,pricing_risk_score,monitor only,19.84,1804574.21,1804574.21,0.0,0.0,237853.58999999997,0.0
C00919,SMB,North America,Low,pricing_risk_score,monitor only,19.74,112228.49,112228.49,0.0,0.0,10668.839999999997,0.0
C00485,SMB,North America,Low,pricing_risk_score,monitor only,19.74,161646.76,161646.76,0.0,0.0,21270.579999999998,0.0
C00400,SMB,North America,Low,pricing_risk_score,monitor only,19.66,690104.67,690104.67,0.0,0.0,99680.98,0.0
C00163,SMB,Europe,Low,pricing_risk_score,monitor only,19.63,308914.65,308914.65,0.0,0.0,36741.01999999999,0.0
C00071,SMB,APAC,Low,margin_erosion_score,monitor only,19.6,264196.59,264196.59,0.0,0.0,41115.85999999999,0.0
C00237,Mid-Market,North America,Low,pricing_risk_score,monitor only,19.54,1841163.33,1841163.33,0.0,0.0,294813.15,0.0
C00290,SMB,Europe,Low,pricing_risk_score,monitor only,19.53,74469.65,74469.65,0.0,0.0,11035.210000000001,0.0
C00264,SMB,North America,Low,pricing_risk_score,monitor only,19.5,165731.14,165731.14,0.0,0.0,24840.129999999994,0.0
C00505,Mid-Market,Europe,Low,margin_erosion_score,monitor only,19.46,666115.19,666115.19,0.0,0.0,106874.09999999999,0.0
C00734,SMB,LATAM,Low,pricing_risk_score,monitor only,19.43,342978.44,342978.44,0.0,0.0,44980.560000000005,0.0
C00289,Mid-Market,APAC,Low,margin_erosion_score,monitor only,19.43,1162014.99,1162014.99,0.0,0.0,180653.22,0.0
C01055,SMB,APAC,Low,margin_erosion_score,monitor only,19.42,357944.01,357944.01,0.0,0.0,44044.45000000002,0.0
C01154,SMB,Europe,Low,margin_erosion_score,monitor only,19.42,310849.86,310849.86,0.0,0.0,43605.14000000001,0.0
C00028,SMB,Europe,Low,pricing_risk_score,monitor only,19.41,860530.22,860530.22,0.0,0.0,122624.81,0.0
C00878,SMB,North America,Low,pricing_risk_score,monitor only,19.33,259777.51,259777.51,0.0,0.0,36408.07999999999,0.0
C00716,SMB,North America,Low,pricing_risk_score,monitor only,19.3,415272.38,415272.38,0.0,0.0,61112.069999999985,0.0
C01047,SMB,North America,Low,pricing_risk_score,monitor only,19.29,165582.36,165582.36,0.0,0.0,23366.429999999997,0.0
C00762,SMB,North America,Low,pricing_risk_score,monitor only,19.21,397437.17,397437.17,0.0,0.0,51514.39000000001,0.0
C00389,SMB,North America,Low,pricing_risk_score,monitor only,19.2,1114400.44,1114400.44,0.0,0.0,154108.28000000003,0.0
C00740,SMB,North America,Low,pricing_risk_score,monitor only,19.17,586008.71,586008.71,0.0,0.0,86042.05,0.0
C00953,SMB,LATAM,Low,margin_erosion_score,monitor only,19.13,117479.85,117479.85,0.0,0.0,15582.979999999998,0.0
C00496,Mid-Market,Europe,Low,pricing_risk_score,monitor only,19.13,568258.34,568258.34,0.0,0.0,84410.03000000001,0.0
C00694,SMB,North America,Low,pricing_risk_score,monitor only,19.1,473316.3,473316.3,0.0,0.0,62937.890000000014,0.0
C00946,SMB,APAC,Low,pricing_risk_score,monitor only,19.1,141949.08000000002,141949.08000000002,0.0,0.0,19627.5,0.0
C00476,SMB,APAC,Low,pricing_risk_score,monitor only,19.1,728545.5,728545.5,0.0,0.0,91308.25,0.0
C00109,SMB,North America,Low,pricing_risk_score,monitor only,19.02,227380.72,227380.72,0.0,0.0,34104.69,0.0
C00680,SMB,Europe,Low,pricing_risk_score,monitor only,19.0,802644.13,802644.13,0.0,0.0,108239.29000000002,0.0
C01046,SMB,North America,Low,pricing_risk_score,monitor only,18.99,524618.29,524618.29,0.0,0.0,72468.25000000001,0.0
C00851,SMB,APAC,Low,pricing_risk_score,monitor only,18.99,366680.06,366680.06,0.0,0.0,41219.53999999999,0.0
C00771,SMB,North America,Low,pricing_risk_score,monitor only,18.97,687438.97,687438.97,0.0,0.0,90465.48000000001,0.0
C00535,SMB,APAC,Low,pricing_risk_score,monitor only,18.96,246642.1,246642.1,0.0,0.0,34444.94000000002,0.0
C00254,SMB,APAC,Low,pricing_risk_score,monitor only,18.95,1344769.3,1344769.3,0.0,0.0,180739.51999999996,0.0
C00511,SMB,LATAM,Low,pricing_risk_score,monitor only,18.94,812060.62,812060.62,0.0,0.0,98937.0,0.0
C00823,SMB,North America,Low,pricing_risk_score,monitor only,18.91,1010216.69,1010216.69,0.0,0.0,126551.82,0.0
C00875,Mid-Market,North America,Low,pricing_risk_score,monitor only,18.91,3665652.38,3665652.38,0.0,0.0,546290.3200000002,0.0
C00748,SMB,APAC,Low,pricing_risk_score,monitor only,18.91,404480.13,404480.13,0.0,0.0,65163.43,0.0
C00369,SMB,Europe,Low,pricing_risk_score,monitor only,18.89,643878.62,643878.62,0.0,0.0,70329.37999999999,0.0
C01012,Mid-Market,Europe,Low,pricing_risk_score,monitor only,18.87,750063.43,750063.43,0.0,0.0,115384.21000000002,0.0
C00526,SMB,North America,Low,pricing_risk_score,monitor only,18.85,224674.01,224674.01,0.0,0.0,30296.809999999998,0.0
C00462,SMB,Europe,Low,pricing_risk_score,monitor only,18.82,318539.36,318539.36,0.0,0.0,42234.26000000001,0.0
C00072,SMB,North America,Low,pricing_risk_score,monitor only,18.78,512782.12,512782.12,0.0,0.0,60882.529999999984,0.0
C00894,SMB,North America,Low,pricing_risk_score,monitor only,18.75,402622.29000000004,402622.29000000004,0.0,0.0,56737.39999999999,0.0
C00998,SMB,Europe,Low,pricing_risk_score,monitor only,18.74,76104.6,76104.6,0.0,0.0,9220.529999999999,0.0
C00294,SMB,LATAM,Low,pricing_risk_score,monitor only,18.69,728326.91,728326.91,0.0,0.0,102290.97999999998,0.0
C00874,SMB,APAC,Low,pricing_risk_score,monitor only,18.69,563744.39,563744.39,0.0,0.0,78190.62999999999,0.0
C00268,SMB,North America,Low,pricing_risk_score,monitor only,18.66,1049961.07,1049961.07,0.0,0.0,129359.23999999999,0.0
C01107,SMB,Europe,Low,discount_dependency_score,monitor only,18.65,122870.49,122870.49,0.0,0.0,17555.719999999994,0.0
C01138,SMB,North America,Low,pricing_risk_score,monitor only,18.65,161342.37,161342.37,0.0,0.0,16999.38,0.0
C00250,SMB,North America,Low,pricing_risk_score,monitor only,18.63,1684998.34,1684998.34,0.0,0.0,220428.64,0.0
C00979,Mid-Market,North America,Low,pricing_risk_score,monitor only,18.59,432995.97,432995.97,0.0,0.0,59951.2,0.0
C01165,SMB,Europe,Low,pricing_risk_score,monitor only,18.57,675679.13,675679.13,0.0,0.0,84780.19,0.0
C00309,SMB,North America,Low,pricing_risk_score,monitor only,18.56,232827.94,232827.94,0.0,0.0,30813.350000000006,0.0
C01094,SMB,North America,Low,pricing_risk_score,monitor only,18.41,427810.18,427810.18,0.0,0.0,56210.05,0.0
C00425,Mid-Market,North America,Low,pricing_risk_score,monitor only,18.35,1726796.08,1726796.08,0.0,0.0,244570.78999999998,0.0
C00128,SMB,Europe,Low,pricing_risk_score,monitor only,18.3,506580.48,506580.48,0.0,0.0,83655.95000000001,0.0
C01016,SMB,North America,Low,pricing_risk_score,monitor only,18.27,271917.28,271917.28,0.0,0.0,29926.320000000007,0.0
C00938,SMB,LATAM,Low,pricing_risk_score,monitor only,18.24,237802.11,237802.11,0.0,0.0,25064.930000000004,0.0
C00412,Mid-Market,LATAM,Low,pricing_risk_score,monitor only,18.23,746418.43,746418.43,0.0,0.0,103148.9,0.0
